MODIND,ManagedElementType,SubNetwork,ManagedElement,NE_Name,ldn,moId,userLabel,mbsSwitch,masterOperatorId,cityLabel,cellLocalId,nrCarrierGroupId,duMeMoId,nrPhysicalCellDUId,operatorPriority,plmnIdList,pciReuseLayers,pciReuseDistance,pciSectionID,sonModifyPciSwitch,longitude,latitude,azimuth,altitude,testState,reserved61,reserved62,reserved63,reserved64,reserved65,reserved66,reserved67,reserved68,reserved69,reserved70,reserved71,reserved72,reserved73,reserved74,reserved75,reserved76,reserved77,reserved78,reserved79,reserved80,reserved98,reserved99,reserved100
,ITBBU,321362,13582543,SQ5GZTB宿城_宿迁上城丽景接入网BBU2,GNBCUCPFunction=460-01_13582543，NRCellCU=1,1,SQ5GZTB宿城_宿迁箭鹿集团_AA_1,关闭[0],46011-13582543-1,SQ,1,6,13582543,1,0,460-01,4,3000,0,打开[1],118.305,33.9741,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582540,SQ5GZTB宿城_宿迁康庭名苑接入网BBU6,GNBCUCPFunction=460-01_13582540，NRCellCU=1,1,SQ5GZTB宿城_宿迁树人国际北_AA_1,关闭[0],46011-13582540-1,SQ,1,1,13582540,1,0,460-01,4,3000,0,打开[1],118.2248,33.96821,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582538,SQ5GZTB宿城_宿迁淮海建材城接入网BBU2,GNBCUCPFunction=460-11_13582538，NRCellCU=6,6,SQ5GZTB宿城_宿迁淮海建材城_AA_6,关闭[0],46011-13582538-6,SQ,6,1,13582538,6,0,460-11,4,3000,0,打开[1],118.26506,33.89241,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582611,SQ5GZTB宿城_宿迁康庭名苑接入网BBU14,GNBCUCPFunction=460-11_13582611，NRCellCU=5,5,SQ5GZTB宿城_宿迁银河花园北37栋_AA_5,关闭[0],46011-13582611-5,SQ,5,5,13582611,5,0,460-11,4,3000,0,打开[1],118.2418,33.96633,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582620,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU1,GNBCUCPFunction=460-11_13582620，NRCellCU=1,1,SQ5GZTB宿城_宿迁殷庄_AA_1,关闭[0],46011-13582620-1,SQ,1,6,13582620,1,0,460-11,4,3000,0,打开[1],118.214334,33.942569,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582532,SQ5GZTB宿城_宿迁双庄支局BBU3,GNBCUCPFunction=460-11_13582532，NRCellCU=3,3,SQ5GZTB宿城_宿迁国大佳苑_AA_3,关闭[0],46011-13582532-3,SQ,3,3,13582532,3,0,460-11,4,3000,0,打开[1],118.2374,33.93715,300,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582541,SQ5GZTB宿城_宿迁梨园接入网BBU3,GNBCUCPFunction=460-01_13582541，NRCellCU=3,3,SQ5GZTB宿城_宿迁昌盛钢业_AA_3,关闭[0],46011-13582541-3,SQ,3,3,13582541,3,0,460-01,4,3000,0,打开[1],118.24912,33.90477,230,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582539,SQ5GZTB宿城_宿迁康庭名苑接入网BBU5,GNBCUCPFunction=460-11_13582539，NRCellCU=4,4,SQ5GZTB宿城_宿迁靳塘小区_AA_4,关闭[0],46011-13582539-4,SQ,4,4,13582539,4,0,460-11,4,3000,0,打开[1],118.2213,33.9533,340,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582620,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU1,GNBCUCPFunction=460-01_13582620，NRCellCU=1,1,SQ5GZTB宿城_宿迁殷庄_AA_1,关闭[0],46011-13582620-1,SQ,1,6,13582620,1,0,460-01,4,3000,0,打开[1],118.214334,33.942569,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582538,SQ5GZTB宿城_宿迁淮海建材城接入网BBU2,GNBCUCPFunction=460-01_13582538，NRCellCU=4,4,SQ5GZTB宿城_宿迁淮海建材城_AA_4,关闭[0],46011-13582538-4,SQ,4,3,13582538,4,0,460-01,4,3000,0,打开[1],118.26506,33.89241,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582612,SQ5GZTB宿城_宿迁新园小区接入网BBU3,GNBCUCPFunction=460-01_13582612，NRCellCU=3,3,SQ5GZTB宿城_宿迁楚风楼_AA_3,关闭[0],46011-13582612-3,SQ,3,3,13582612,3,0,460-01,4,3000,0,打开[1],118.2548,33.96014,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582611,SQ5GZTB宿城_宿迁康庭名苑接入网BBU14,GNBCUCPFunction=460-11_13582611，NRCellCU=6,6,SQ5GZTB宿城_宿迁银河花园北37栋_AA_6,关闭[0],46011-13582611-6,SQ,6,4,13582611,6,0,460-11,4,3000,0,打开[1],118.2418,33.96633,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582608,SQ5GZTB宿城_宿迁康庭名苑接入网BBU9,GNBCUCPFunction=460-11_13582608，NRCellCU=3,3,SQ5GZTB宿城_宿迁名豪太阳城_AA_3,关闭[0],46011-13582608-3,SQ,3,3,13582608,3,0,460-11,4,3000,0,打开[1],118.2212,33.96381,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582620,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU1,GNBCUCPFunction=460-11_13582620，NRCellCU=3,3,SQ5GZTB宿城_宿迁殷庄_AA_3,关闭[0],46011-13582620-3,SQ,3,4,13582620,3,0,460-11,4,3000,0,打开[1],118.214334,33.942569,250,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582538,SQ5GZTB宿城_宿迁淮海建材城接入网BBU2,GNBCUCPFunction=460-01_13582538，NRCellCU=5,5,SQ5GZTB宿城_宿迁淮海建材城_AA_5,关闭[0],46011-13582538-5,SQ,5,2,13582538,5,0,460-01,4,3000,0,打开[1],118.26506,33.89241,110,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582541,SQ5GZTB宿城_宿迁梨园接入网BBU3,GNBCUCPFunction=460-11_13582541，NRCellCU=3,3,SQ5GZTB宿城_宿迁昌盛钢业_AA_3,关闭[0],46011-13582541-3,SQ,3,3,13582541,3,0,460-11,4,3000,0,打开[1],118.24912,33.90477,230,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582798,SQ5GZTB宿城_宿迁幸福路局BBU6,GNBCUCPFunction=460-01_13582798，NRCellCU=1,1,SQ5GZTB宿城_宿迁人保公司_AA_1,关闭[0],46011-13582798-1,SQ,1,1,13582798,1,0,460-01,4,3000,0,打开[1],118.28942,33.9572,340,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582541,SQ5GZTB宿城_宿迁梨园接入网BBU3,GNBCUCPFunction=460-11_13582541，NRCellCU=4,4,SQ5GZTB宿城_宿迁实信集团_AA_4,关闭[0],46011-13582541-4,SQ,4,4,13582541,4,0,460-11,4,3000,0,打开[1],118.25674,33.91293,330,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582757,SQ5GZTB宿城_宿迁学院电信营业厅BBU3,GNBCUCPFunction=460-01_13582757，NRCellCU=3,3,SQ5GZTB宿城_宿迁付庄_AA_3,关闭[0],46011-13582757-3,SQ,3,3,13582757,3,0,460-01,4,3000,0,打开[1],118.2987,33.92743,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582539,SQ5GZTB宿城_宿迁康庭名苑接入网BBU5,GNBCUCPFunction=460-01_13582539，NRCellCU=4,4,SQ5GZTB宿城_宿迁靳塘小区_AA_4,关闭[0],46011-13582539-4,SQ,4,4,13582539,4,0,460-01,4,3000,0,打开[1],118.2213,33.9533,340,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582529,SQ5GZTB宿城_宿迁上城丽景接入网BBU1,GNBCUCPFunction=460-01_13582529，NRCellCU=2,2,SQ5GZTB宿城_宿迁农药厂_AA_2,关闭[0],46011-13582529-2,SQ,2,2,13582529,2,0,460-01,4,3000,0,打开[1],118.2968,33.9775,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582798,SQ5GZTB宿城_宿迁幸福路局BBU6,GNBCUCPFunction=460-01_13582798，NRCellCU=3,3,SQ5GZTB宿城_宿迁人保公司_AA_3,关闭[0],46011-13582798-3,SQ,3,3,13582798,3,0,460-01,4,3000,0,打开[1],118.28942,33.9572,220,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582651,SQ5GZTB宿城_宿迁梨园接入网BBU6,GNBCUCPFunction=460-01_13582651，NRCellCU=1,1,SQ5GZTB宿城_宿迁中盛塑业_AA_1,关闭[0],46011-13582651-1,SQ,1,1,13582651,1,0,460-01,4,3000,0,打开[1],118.260961,33.901851,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582613,SQ5GZTB宿城_宿迁梨园接入网BBU5,GNBCUCPFunction=460-01_13582613，NRCellCU=3,3,SQ5GZTB宿城_宿迁天赐源太阳能_AA_3,关闭[0],46011-13582613-3,SQ,3,3,13582613,3,0,460-01,4,3000,0,打开[1],118.2527,33.91903,240,49,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582797,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU4,GNBCUCPFunction=460-01_13582797，NRCellCU=1,1,SQ5GZTB宿城_宿迁苏宿工业园_AA_1,关闭[0],46011-13582797-1,SQ,1,1,13582797,1,0,460-01,4,3000,0,打开[1],118.20391,33.95168,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582797,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU4,GNBCUCPFunction=460-11_13582797，NRCellCU=3,3,SQ5GZTB宿城_宿迁苏宿工业园_AA_3,关闭[0],46011-13582797-3,SQ,3,3,13582797,3,0,460-11,4,3000,0,打开[1],118.20391,33.95168,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582543,SQ5GZTB宿城_宿迁上城丽景接入网BBU2,GNBCUCPFunction=460-01_13582543，NRCellCU=6,6,SQ5GZTB宿城_宿迁宿豫供电_AA_6,关闭[0],46011-13582543-6,SQ,6,1,13582543,6,0,460-01,4,3000,0,打开[1],118.305,33.96829,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582797,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU4,GNBCUCPFunction=460-11_13582797，NRCellCU=4,4,SQ5GZTB宿城_宿迁可成科技_AA_4,关闭[0],46011-13582797-4,SQ,4,6,13582797,4,0,460-11,4,3000,0,打开[1],118.18805,33.94297,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582798,SQ5GZTB宿城_宿迁幸福路局BBU6,GNBCUCPFunction=460-11_13582798，NRCellCU=4,4,SQ5GZTB宿城_宿迁上海城_AA_4,关闭[0],46011-13582798-4,SQ,4,4,13582798,4,0,460-11,4,3000,0,打开[1],118.2928,33.9534,10,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582798,SQ5GZTB宿城_宿迁幸福路局BBU6,GNBCUCPFunction=460-01_13582798，NRCellCU=2,2,SQ5GZTB宿城_宿迁人保公司_AA_2,关闭[0],46011-13582798-2,SQ,2,2,13582798,2,0,460-01,4,3000,0,打开[1],118.28942,33.9572,110,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582538,SQ5GZTB宿城_宿迁淮海建材城接入网BBU2,GNBCUCPFunction=460-11_13582538，NRCellCU=2,2,SQ5GZTB宿城_宿迁金才中专_AA_2,关闭[0],46011-13582538-2,SQ,2,5,13582538,2,0,460-11,4,3000,0,打开[1],118.27262,33.89612,130,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582532,SQ5GZTB宿城_宿迁双庄支局BBU3,GNBCUCPFunction=460-01_13582532，NRCellCU=6,6,SQ5GZTB宿城_宿迁江南水岸30栋_AA_6,关闭[0],46011-13582532-6,SQ,6,6,13582532,6,0,460-01,4,3000,0,打开[1],118.228,33.952,250,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582539,SQ5GZTB宿城_宿迁康庭名苑接入网BBU5,GNBCUCPFunction=460-01_13582539，NRCellCU=5,5,SQ5GZTB宿城_宿迁靳塘小区_AA_5,关闭[0],46011-13582539-5,SQ,5,5,13582539,5,0,460-01,4,3000,0,打开[1],118.2213,33.9533,110,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582797,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU4,GNBCUCPFunction=460-01_13582797，NRCellCU=2,2,SQ5GZTB宿城_宿迁苏宿工业园_AA_2,关闭[0],46011-13582797-2,SQ,2,2,13582797,2,0,460-01,4,3000,0,打开[1],118.20391,33.95168,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582797,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU4,GNBCUCPFunction=460-01_13582797，NRCellCU=4,4,SQ5GZTB宿城_宿迁可成科技_AA_4,关闭[0],46011-13582797-4,SQ,4,6,13582797,4,0,460-01,4,3000,0,打开[1],118.18805,33.94297,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582651,SQ5GZTB宿城_宿迁梨园接入网BBU6,GNBCUCPFunction=460-11_13582651，NRCellCU=6,6,SQ5GZTB宿城_宿迁梨园_AA_6,关闭[0],46011-13582651-6,SQ,6,4,13582651,6,0,460-11,4,3000,0,打开[1],118.2632,33.93285,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582541,SQ5GZTB宿城_宿迁梨园接入网BBU3,GNBCUCPFunction=460-11_13582541，NRCellCU=2,2,SQ5GZTB宿城_宿迁昌盛钢业_AA_2,关闭[0],46011-13582541-2,SQ,2,2,13582541,2,0,460-11,4,3000,0,打开[1],118.24912,33.90477,110,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582538,SQ5GZTB宿城_宿迁淮海建材城接入网BBU2,GNBCUCPFunction=460-01_13582538，NRCellCU=6,6,SQ5GZTB宿城_宿迁淮海建材城_AA_6,关闭[0],46011-13582538-6,SQ,6,1,13582538,6,0,460-01,4,3000,0,打开[1],118.26506,33.89241,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582651,SQ5GZTB宿城_宿迁梨园接入网BBU6,GNBCUCPFunction=460-11_13582651，NRCellCU=2,2,SQ5GZTB宿城_宿迁中盛塑业_AA_2,关闭[0],46011-13582651-2,SQ,2,2,13582651,2,0,460-11,4,3000,0,打开[1],118.260961,33.901851,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582651,SQ5GZTB宿城_宿迁梨园接入网BBU6,GNBCUCPFunction=460-01_13582651，NRCellCU=5,5,SQ5GZTB宿城_宿迁梨园_AA_5,关闭[0],46011-13582651-5,SQ,5,5,13582651,5,0,460-01,4,3000,0,打开[1],118.2632,33.93285,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582797,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU4,GNBCUCPFunction=460-01_13582797，NRCellCU=6,6,SQ5GZTB宿城_宿迁可成科技_AA_6,关闭[0],46011-13582797-6,SQ,6,4,13582797,6,0,460-01,4,3000,0,打开[1],118.18805,33.94297,230,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582527,SQ5GZTB宿城_宿迁梨园接入网BBU1,GNBCUCPFunction=460-11_13582527，NRCellCU=2,2,SQ5GZTB宿城_宿迁亿山车业_AA_2,关闭[0],46011-13582527-2,SQ,2,5,13582527,2,0,460-11,4,3000,0,打开[1],118.25732,33.90553,140,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582653,SQ5GZTB宿城_宿迁新园小区接入网BBU2,GNBCUCPFunction=460-11_13582653，NRCellCU=1,1,SQ5GZTB宿城_宿迁新园农贸市场_AA_1,关闭[0],46011-13582653-1,SQ,1,1,13582653,1,0,460-11,4,3000,0,打开[1],118.2568,33.95745,40,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582543,SQ5GZTB宿城_宿迁上城丽景接入网BBU2,GNBCUCPFunction=460-01_13582543，NRCellCU=5,5,SQ5GZTB宿城_宿迁宿豫供电_AA_5,关闭[0],46011-13582543-5,SQ,5,2,13582543,5,0,460-01,4,3000,0,打开[1],118.305,33.96829,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582620,SQ5GZTB宿城_宿迁苏州工业园接入网5GBBU1,GNBCUCPFunction=460-01_13582620，NRCellCU=3,3,SQ5GZTB宿城_宿迁殷庄_AA_3,关闭[0],46011-13582620-3,SQ,3,4,13582620,3,0,460-01,4,3000,0,打开[1],118.214334,33.942569,250,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582537,SQ5GZTB宿城_宿迁金谷花园接入网BBU4,GNBCUCPFunction=460-11_13582537，NRCellCU=2,2,SQ5GZTB宿城_宿迁阅湖花园东北_AA_2,关闭[0],46011-13582537-2,SQ,2,2,13582537,2,0,460-11,4,3000,0,打开[1],118.2914,33.98105,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582707,SQ5GZTB宿城_宿迁双庄支局BBU14,GNBCUCPFunction=460-11_13582707，NRCellCU=5,5,SQ5GZTB宿城_宿迁双庄五金汽配城_AA_5,关闭[0],46011-13582707-5,SQ,5,2,13582707,5,0,460-11,4,3000,0,打开[1],118.234932,33.940501,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582537,SQ5GZTB宿城_宿迁金谷花园接入网BBU4,GNBCUCPFunction=460-01_13582537，NRCellCU=2,2,SQ5GZTB宿城_宿迁阅湖花园东北_AA_2,关闭[0],46011-13582537-2,SQ,2,2,13582537,2,0,460-01,4,3000,0,打开[1],118.2914,33.98105,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582537,SQ5GZTB宿城_宿迁金谷花园接入网BBU4,GNBCUCPFunction=460-11_13582537，NRCellCU=1,1,SQ5GZTB宿城_宿迁阅湖花园东北_AA_1,关闭[0],46011-13582537-1,SQ,1,1,13582537,1,0,460-11,4,3000,0,打开[1],118.2914,33.98105,10,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582527,SQ5GZTB宿城_宿迁梨园接入网BBU1,GNBCUCPFunction=460-11_13582527，NRCellCU=1,1,SQ5GZTB宿城_宿迁亿山车业_AA_1,关闭[0],46011-13582527-1,SQ,1,6,13582527,1,0,460-11,4,3000,0,打开[1],118.25732,33.90553,350,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582527,SQ5GZTB宿城_宿迁梨园接入网BBU1,GNBCUCPFunction=460-01_13582527，NRCellCU=3,3,SQ5GZTB宿城_宿迁亿山车业_AA_3,关闭[0],46011-13582527-3,SQ,3,4,13582527,3,0,460-01,4,3000,0,打开[1],118.25732,33.90553,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582527,SQ5GZTB宿城_宿迁梨园接入网BBU1,GNBCUCPFunction=460-01_13582527，NRCellCU=1,1,SQ5GZTB宿城_宿迁亿山车业_AA_1,关闭[0],46011-13582527-1,SQ,1,6,13582527,1,0,460-01,4,3000,0,打开[1],118.25732,33.90553,350,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582691,SQ5GZTB宿城_宿迁双庄支局BBU9,GNBCUCPFunction=460-11_13582691，NRCellCU=5,5,SQ5GZTB宿城_宿迁新城名居8号楼_AA_5,关闭[0],46011-13582691-5,SQ,5,5,13582691,5,0,460-11,4,3000,0,打开[1],118.2358,33.94778,135,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582541,SQ5GZTB宿城_宿迁梨园接入网BBU3,GNBCUCPFunction=460-01_13582541，NRCellCU=1,1,SQ5GZTB宿城_宿迁昌盛钢业_AA_1,关闭[0],46011-13582541-1,SQ,1,1,13582541,1,0,460-01,4,3000,0,打开[1],118.24912,33.90477,350,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582528,SQ5GZTB宿城_宿迁梨园接入网BBU2,GNBCUCPFunction=460-11_13582528，NRCellCU=2,2,SQ5GZTB宿城_宿迁梨园新村_AA_2,关闭[0],46011-13582528-2,SQ,2,2,13582528,2,0,460-11,4,3000,0,打开[1],118.2732,33.90931,130,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582612,SQ5GZTB宿城_宿迁新园小区接入网BBU3,GNBCUCPFunction=460-11_13582612，NRCellCU=2,2,SQ5GZTB宿城_宿迁楚风楼_AA_2,关闭[0],46011-13582612-2,SQ,2,2,13582612,2,0,460-11,4,3000,0,打开[1],118.2548,33.96014,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582540,SQ5GZTB宿城_宿迁康庭名苑接入网BBU6,GNBCUCPFunction=460-01_13582540，NRCellCU=2,2,SQ5GZTB宿城_宿迁树人国际北_AA_2,关闭[0],46011-13582540-2,SQ,2,2,13582540,2,0,460-01,4,3000,0,打开[1],118.2248,33.96821,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582539,SQ5GZTB宿城_宿迁康庭名苑接入网BBU5,GNBCUCPFunction=460-11_13582539，NRCellCU=2,2,SQ5GZTB宿城_宿迁金佳源小区11号楼_AA_2,关闭[0],46011-13582539-2,SQ,2,2,13582539,2,0,460-11,4,3000,0,打开[1],118.2172,33.95553,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582542,SQ5GZTB宿城_宿迁梨园接入网BBU4,GNBCUCPFunction=460-11_13582542，NRCellCU=3,3,SQ5GZTB宿城_宿迁南城佳苑南_AA_3,关闭[0],46011-13582542-3,SQ,3,3,13582542,3,0,460-11,4,3000,0,打开[1],118.27124,33.90209,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582543,SQ5GZTB宿城_宿迁上城丽景接入网BBU2,GNBCUCPFunction=460-11_13582543，NRCellCU=4,4,SQ5GZTB宿城_宿迁宿豫供电_AA_4,关闭[0],46011-13582543-4,SQ,4,3,13582543,4,0,460-11,4,3000,0,打开[1],118.305,33.96829,10,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582532,SQ5GZTB宿城_宿迁双庄支局BBU3,GNBCUCPFunction=460-01_13582532，NRCellCU=3,3,SQ5GZTB宿城_宿迁国大佳苑_AA_3,关闭[0],46011-13582532-3,SQ,3,3,13582532,3,0,460-01,4,3000,0,打开[1],118.2374,33.93715,300,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582611,SQ5GZTB宿城_宿迁康庭名苑接入网BBU14,GNBCUCPFunction=460-11_13582611，NRCellCU=4,4,SQ5GZTB宿城_宿迁银河花园北37栋_AA_4,关闭[0],46011-13582611-4,SQ,4,6,13582611,4,0,460-11,4,3000,0,打开[1],118.2418,33.96633,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321362,13582532,SQ5GZTB宿城_宿迁双庄支局BBU3,GNBCUCPFunction=460-11_13582532，NRCellCU=2,2,SQ5GZTB宿城_宿迁国大佳苑_AA_2,关闭[0],46011-13582532-2,SQ,2,2,13582532,2,0,460-11,4,3000,0,打开[1],118.2374,33.93715,200,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
